4bf58dd8d48988d1e8941735,0.8325135726239287,0.16733275096776073,-0.37036688959631114,0.12536543484363522,0.6698657385979354,0.48490679296141653,0.4218747846290223,0.7955106344761153,0.5586662569616201,0.3169571203549482,-0.05477226997445973,-0.3381045877329495,1.0973930720775777,0.07755759266505137,-0.1808752412340229,-0.14381106407664926,-0.06116672748392074,0.3259344145169681,-0.36516971443701307,-0.07666948893970615,0.33429904443484504,0.5665690472999827,-0.12486265687804805,-0.7473503738784822,-0.4681880381554454,-0.6617244339631068,-1.3352564699950173,-0.30377450067646683,-0.398715912565669,-0.8722001697023013
4d4b7105d754a06378d81259,0.00886846448963026,0.002991612489884121,-0.0036532942754786578,2.6871155028810136E-4,0.005784895393522923,0.006105686076500855,0.0020822036300961683,2.4940443865098066E-4,0.003995180679076655,-9.231615028777216E-4,-0.0013689301666994934,6.698782138732115E-4,0.005769540900415725,0.0049977452703665135,0.0029738480980066894,0.005772308933188276,0.0016239235154597899,0.0015912248580892613,-0.005587557555221862,-0.004932901520661653,-0.007268751911343911,7.552871349779059E-4,-0.0027754484237219965,-0.0015804084174402275,-9.709054460725907E-4,-4.942829454090408E-4,-0.00967211703508629,-0.003100512963174613,8.467256658087389E-4,-0.001991423084541757
4bf58dd8d48988d164941735,1.08796061882677,0.35289548435733215,0.5737643719757732,-0.27004569866481787,0.3647754587831876,0.8325920822794299,-0.24087932045270202,0.6672657506790867,0.567145214120396,-0.6903704090219279,-0.2911079879395573,0.5058021681674102,0.5134073694947011,0.6175452196695009,-0.39414582582929225,0.33742929730214705,-0.08779549452103695,-0.16614656169732284,-0.5909085578435065,-0.638477765100144,-0.7545289481558124,-0.30906925111373684,-0.06253032817004799,0.28041229342071194,-0.2275596252283943,0.3977026038294645,-0.3607595351129188,-0.5677119908296383,0.14966106789592448,-1.4962842493657997E-4
5032891291d4c4b30a586d68,0.3215418937978879,0.1304184689704547,-0.3131368226746096,0.06237861260391134,0.08203889429635575,0.262238223947033,-0.00361062079259857,-0.12246645604251169,0.23672488007601658,-0.032586363104328955,0.14813284965908755,-0.1831220867467787,0.15507293207193407,0.2346061429564625,0.18931736212802755,0.23612886780050044,0.09161611241764696,0.03435712757818858,-0.17864772566017778,-0.26554271197588397,-0.42581890422540714,0.09734503469112696,-0.053125717013969655,-0.1975212852011225,0.17047303790951357,-0.1113135022291521,-0.41004769855137646,-0.07855497542460853,-0.04569947268816253,-0.05906374828539199
4bf58dd8d48988d15d941735,0.2792997071965768,0.1272792113500128,-0.10357741070699573,0.05002636088880791,0.34892372604211186,0.3205086687470212,-0.003021398967905634,0.2268299477227381,0.37903697839348577,-0.18780667814673024,-0.15732853320224124,-0.01264262242285028,0.22692740556874627,0.1906249069644702,-0.1486533142767999,0.07732373648159181,-0.12447833681368888,0.13940689607371887,-0.15835574601183386,-0.18548542618087163,-0.28427733939332767,0.17762442082456203,0.06926830518431024,-0.08194270230821364,-0.08990421113421991,0.038602101532469714,-0.3942457082202915,-0.18494818297268262,-0.02759481856729006,-0.05339369598731559
4bf58dd8d48988d1ce941735,0.6739191797960328,0.18248047987106197,-0.13634698097802314,-0.17150509409925446,0.8622476153586649,0.6789820273941702,-0.020857334052808107,0.30464941313150873,0.09022120770704715,0.14067127324106835,-0.4465857227748867,0.5062716078887755,0.5061720565980723,0.39387027389976037,0.17013478593708212,0.37041753859542315,0.45353547395842053,-0.32599588585992895,-0.3317346365114374,-0.29908226141167465,-0.29690160797101783,-0.05705349943449813,-0.38409321170124333,0.3099993551996425,-0.6307342660034637,0.3251249801281254,-0.6123768829128272,0.1588848019894682,0.3576540329625188,-0.4817079345444023
4bf58dd8d48988d19d941735,0.006981229625542987,0.390825881085598,0.37199504034788905,-0.17464376409504231,-0.10753373059731008,0.02664691797635526,0.5477374971220932,0.015279835516979182,0.14063279463783748,0.06760115416589388,-0.39074175786718257,0.552497158168656,0.3476424085659325,-0.42033551889906423,-0.1726044498506591,0.45322049242028284,-0.06803917938055962,0.12192145187366721,-0.18002090512887653,-0.11978488646514232,-0.2547224295788471,0.35323281258817135,-0.33555336367458427,-0.6032438608547174,0.21609127034805317,-0.2917976544904041,-0.44422040588824535,-0.3725160203325546,-0.19943695389826913,0.03584551356936808
4bf58dd8d48988d177941735,0.8466294594301987,0.3180314030258979,-0.872645064711343,0.10743290571466511,0.07911851028778927,0.276080792718403,0.38194724429814625,-0.18794446487071675,0.29557498077717187,0.4495708894276058,0.18949841759615438,-0.3673193472880282,0.9365040050537455,0.3336130111733815,0.3040816124447167,1.1024785655810325,-0.026422608352213696,-0.32226268981099526,-0.47538760982494593,-0.2411306713235982,-0.8607770002616452,0.10416542227937996,-0.21658700529608022,-0.5887124558723968,-0.07159205689868889,-0.1870587622218944,-1.308317630242093,-0.2370553505751764,0.1960350426419293,-0.4508698759381727
4bf58dd8d48988d100951735,0.6013588009991103,0.7663874840498776,-0.6816078296127503,0.2897331168826482,0.3791842469754896,0.6038199246594189,0.4774449131750658,-0.24299238921833033,-0.13190510513468795,0.09578622754068812,0.4099600771816623,-0.21923323193144284,0.8979129372530441,0.8866622994898293,0.4045013847169203,0.69848832030539,-0.05897916672416457,0.5377620802513892,-0.2764457016912808,0.2380740308394541,-0.4384236594603632,-0.04038932274308729,-0.5055321003318678,-0.05135857852921792,-0.2972347676568249,-0.15601626473375496,-1.1450340729721977,-0.03630873127538233,0.22246024594963834,-0.35048683238745254
4bf58dd8d48988d1d5941735,0.5482100813121688,-0.18793946215371038,0.11862125730204891,-0.32905698609975487,1.1552229446589224,0.851833832990001,-0.3818050174729775,0.3099776129730898,0.2548200928134744,0.0715294090732197,-0.8414972572595765,0.7482955243092658,0.06328898195112163,0.2070774142037772,0.16897855355281477,-0.021990274102059743,0.9010770193107935,-0.6035795129970781,-0.1914765951030306,-0.7036041391475248,-0.4395679858713023,-0.04525512987133292,-0.16961601900403445,0.5954781101516597,-0.5700999507538552,0.3993564454530451,-0.1451238830504494,0.3855174087973638,0.5525219889573602,-0.25729774785275267
