4bf58dd8d48988d1ae941735,-1.2448694317692366,-0.35719488928664295,0.17564592325888917,0.0033189361575858265,-1.2291372034649035,-0.11010687822893676,-0.603573775991069,0.9016312105709053,0.34829897131606985,0.9041918665977647,-0.6877499682246931,-0.7115801736259586,-0.42578127336511956,3.014219564581882,-0.27913823185391623,-0.7306467420162022,0.19097916122811576,0.21812873337185895,-0.14773936888726272,-0.06682713373336893
4bf58dd8d48988d1e8941735,-0.844113667807655,0.34050471496810086,0.0412645480823486,-0.6543157589034835,0.10900305604646147,-0.9970985906158355,-0.04300295619115152,-0.479356842952157,-0.2898311722090093,0.29261890945520524,-0.18579214543055209,0.8030951343475038,0.25989638921174735,0.20389897117011677,0.8160973467088528,-0.8173687629509943,0.19370343922728356,0.2997386441541471,0.28476260218141125,0.4818188107235793
4eb1bea83b7b6f98df247e06,-0.822952328375643,-0.1360761183956996,0.3915950746356452,-0.030622200963653978,0.1795367705797985,-1.4516661365754833,0.3619860975636119,0.34733719565146964,0.1885258736342903,0.5773111382788052,0.5176747719696991,0.8337393808578903,-0.38536462989209824,0.13070561439439354,0.120217512592713,-0.7540968424290504,0.36950555219183306,-0.1352007661588026,-0.002489725766993508,0.4047848455470393
4bf58dd8d48988d164941735,-0.9246939556229969,-0.5529692847490087,-0.43225526270611125,-0.9697597052525696,0.24572946917649177,-1.2706734257903327,-0.18290682177730652,0.3728495791402507,0.5906980410051244,-0.14077057868832213,0.7333288555647615,0.31432876229827794,-0.4326670813527364,0.2100521772416273,0.30552256578773934,-0.08475364350060172,-0.5324435385343771,0.24816775682812406,0.6096836948921384,0.5525470252357539
4d4b7105d754a06378d81259,-0.010746137514361077,-0.00487897496111019,-0.003005147726978008,-0.0027701824125479346,-0.0017315531681707463,-0.013743600052753744,-3.576434816104253E-4,0.006187937832383978,0.0066243747166868224,9.64721972831048E-4,0.006536249249823249,0.007827582353413487,-0.005807076078381896,0.010693420305624804,0.004365005934694218,2.563884654718569E-4,-7.941888989605514E-4,0.006252757665426711,0.007678921132970087,0.004065696167099119
4bf58dd8d48988d144941735,-0.2887091498912095,0.06853195974070234,-0.21514905276464702,-0.3799795675656058,0.0504496958501045,-0.14209261255056235,-0.13689551884077553,-0.019310588000187454,0.04959967350704096,-0.030871025973597227,-0.04958509404543386,0.08413063554319468,0.0836590012128945,0.3134054832689117,0.12777337249162304,-0.11014923980235226,-0.1547253787639403,0.23476608869537938,0.3157593228337978,0.09200714886816934
5032891291d4c4b30a586d68,-0.2915210970037957,-0.11028859387077512,-0.03578681235186758,-0.06518475365909433,-0.06206700982103643,-0.3296730274512125,-0.024997280673205502,0.1438462258101963,0.16322219471188484,0.07388790298107531,0.15691602323056555,0.19917277049315832,-0.1525888160004918,0.2791218006933677,0.050478997164596744,-0.10740946785351037,-0.002280395946200995,0.1057046907724865,0.20020903750707267,0.08636292074330097
4bf58dd8d48988d15d941735,-0.30598574859024835,-0.21036287942076884,-0.10736019990078871,-0.17111626477108446,0.0466615680375466,-0.44939563028366086,-0.02143435419941306,-0.04318238374155098,0.04999980866891721,0.07141790482332094,0.11337562903610797,0.2432446146132188,-0.14422729575363238,-0.03315542165420726,0.17718637421167518,-0.2091819877598741,0.0202431960309122,-0.016041940886496527,0.08380724604013097,0.11553327181841173
4bf58dd8d48988d1ce941735,-0.8843352445191467,-0.02506763847600235,-0.774948967770542,-1.0669378562430978,0.16502291086867427,-0.6936027019207232,-0.46764630960590936,-0.13024355808490312,0.033013623132690406,-0.023895254265401986,-0.21163046765766982,0.5143205677797381,0.0802675382435868,0.5383276187785477,0.6615160835672919,-0.4136911695921961,-0.4753904256863155,0.65309184445296,0.8775793592502482,0.28809495704775334
4bf58dd8d48988d13d941735,-1.1719605112781177,-0.2959593691070991,0.5603965686255273,0.45122958114363465,-0.6490907822305556,-0.838945705415948,0.062073285414408465,0.5736976084303975,0.5483286594953961,0.9468095728812977,-0.23221854167560682,0.2065405370886695,-0.7729003954775513,1.7967124101258096,-0.19844856631308053,-1.0800282949199218,0.44253218671642275,-0.405184829835101,-0.46217254916234357,0.017510004173986033
